category,rating,country,varietal,average_price
Red,87,Spain,Mencía,19.89
Red,88,France,Cabernet Franc-Cabernet Sauvignon,20.67
Red,94,Argentina,Malbec,78.67
Red,83,Uruguay,Red Blend,11.5
Red,90,South Africa,Cabernet Sauvignon,27.43
Red,90,Spain,Carineña,35
Red,89,Portugal,Cabernet Sauvignon,18.86
Red,81,Greece,Merlot,17
Red,94,US,Red Blend,73.37
Red,93,Australia,Petite Sirah,32
Red,95,Germany,Spätburgunder,90.5
Red,84,US,Cabernet Merlot,19.67
Red,84,Spain,Syrah,17.5
Red,89,Austria,Blaufränkisch,29.94
Red,88,Spain,Garnacha-Syrah,18
Red,96,US,Pinot Noir,68.53
Red,82,Argentina,Shiraz,6.67
Red,85,US,Tannat,32.75
Red,89,South Africa,Red Blend,28.37
Red,89,US,Trousseau,37.5
Red,92,Argentina,Bonarda,24.5
Red,93,Italy,Petit Verdot,39
Red,91,Israel,Cabernet Sauvignon,35.36
Red,80,Argentina,Merlot,9.75
Red,90,US,Durif,23
Red,87,Israel,Cabernet Sauvignon-Merlot,36.5
Red,91,Israel,Syrah-Mourvèdre,25.5
Red,90,Portugal,Merlot,30
Red,92,New Zealand,Cabernet Sauvignon-Merlot,52
Red,91,New Zealand,Bordeaux-style Red Blend,49.33
Red,92,Argentina,Malbec,59.13
Red,87,US,$12 ,12
Red,84,Brazil,Tannat,15
Red,86,Argentina,Bonarda,13.79
Red,94,Portugal,Touriga Nacional,49.5
Red,83,Greece,Agiorgitiko,14
Red,81,US,Teroldego,26
Red,88,Chile,Petite Sirah,15
Red,84,Italy,Gaglioppo,10
Red,90,Australia,Cabernet Sauvignon-Shiraz,31
Red,99,Italy,Merlot,285
Red,88,Romania,Pinot Noir,10
Red,83,Chile,Carmenère-Cabernet Sauvignon,NULL
Red,86,Italy,Dolcetto,17.19
Red,82,Austria,Blaufränkisch,12
Red,89,Canada,Syrah,35
Red,87,Uruguay,Marselan,20
Red,84,Argentina,Merlot,14.75
Red,85,France,Cabernet Franc,15.44
Red,91,Italy,Frappato,35.33
Red,90,Austria,Zweigelt,21.76
Red,89,South Africa,Tempranillo,NULL
Red,90,Greece,Red Blend,32.13
Red,86,Portugal,Merlot,14
Red,87,France,Meritage,17
Red,88,Uruguay,Red Blend,27.67
Red,87,US,Pinotage,29.25
Red,89,US,Baco Noir,36
Red,89,US,Pinot Meunier,32.25
Red,91,Argentina,Pinot Noir,120
Red,85,US,Norton,28.25
Red,84,US,Viognier,18.5
Red,90,Greece,Xinomavro,22.75
Red,88,Germany,Spätburgunder,73.67
Red,92,Australia,Shiraz,56.21
Red,84,US,Montepulciano,14
Red,92,Israel,Bordeaux-style Red Blend,81.67
Red,84,US,Arneis,14
Red,87,Australia,Merlot-Cabernet Sauvignon,15
Red,90,Italy,Montepulciano,38.75
Red,94,Chile,Cabernet Blend,75
Red,88,Czech Republic,Merlot-Cabernet Sauvignon,22
Red,88,Spain,Petit Verdot,73.33
Red,89,Greece,Agiorgitiko,26.8
Red,98,US,Syrah,91.11
Red,86,Portugal,Cabernet Sauvignon and Tinta Roriz,8
Red,86,Spain,Rufete,35
Red,88,Greece,Xinomavro,23.09
Red,87,Australia,G-S-M,26.3
Red,88,Portugal,Aragonês,20.5
Red,86,France,Cabernet Sauvignon-Merlot,10
Red,88,Argentina,Malbec-Merlot,29.75
Red,92,US,Syrah-Cabernet Sauvignon,46.6
Red,82,Chile,Cabernet Sauvignon,12.28
Red,87,Spain,Moristel,10
Red,91,Australia,Malbec,250
Red,89,Italy,Pinot Nero,38.19
Red,90,Georgia,Red Blend,20
Red,91,Argentina,Malbec-Cabernet Sauvignon,65.71
Red,81,South Africa,Cabernet Sauvignon,13.25
Red,88,France,Merlot,30.32
Red,92,France,Syrah,80.91
Red,90,France,Cabernet Sauvignon,15.5
Red,87,Italy,Perricone,25
Red,88,Slovenia,Cabernet Sauvignon,27
Red,81,Peru,Syrah,14
Red,87,Chile,Cabernet Franc,16.33
Red,84,Israel,Bordeaux-style Red Blend,NULL
Red,88,Italy,Vernaccia,21
Red,93,France,Provence red blend,33.6
Red,80,Australia,Merlot-Cabernet,11
Red,85,US,Merlot,20.66
Red,85,US,Cabernet Sauvignon-Mourvèdre,48
Red,93,France,Chardonnay,1000
Red,95,Australia,Muscat,16
Red,95,Spain,Red Blend,98.33
Red,87,US,Petite Sirah,28.68
Red,88,France,Syrah-Carignan,18
Red,80,Spain,Tempranillo-Merlot,17
Red,80,Brazil,Tannat,15
Red,90,Italy,Lagrein,39.82
Red,84,Croatia,Pinot Noir,13
Red,83,Italy,Primitivo,13.67
Red,88,Portugal,Portuguese Red,16.76
Red,90,Italy,Cabernet Sauvignon-Sangiovese,54
Red,87,US,Valdiguié,10
Red,91,Italy,Corvina,61.75
Red,89,Austria,Merlot,26
Red,82,New Zealand,Syrah,27
Red,83,Spain,Tempranillo-Merlot,11.67
Red,84,Argentina,Pinot Noir,18.19
Red,90,France,Negrette,24.5
Red,86,Spain,Garnacha,14.93
Red,89,US,Gamay,30
Red,83,Israel,Petite Sirah,9
Red,92,Israel,Rhône-style Red Blend,32.33
Red,93,Spain,Carignan,94
Red,95,Italy,Sangiovese Grosso,104.76
Red,89,US,Claret,27.5
Red,87,Italy,Gaglioppo,18
Red,92,Israel,Red Blend,68.44
Red,86,Italy,Montepulciano,16.84
Red,84,US,Shiraz,12.76
Red,92,US,Chardonnay,37.17
Red,83,France,Merlot-Cabernet Sauvignon,8
Red,86,Australia,Pinot Gris,18
Red,88,Australia,Cabernet Sauvignon-Merlot,20.07
Red,82,US,Cabernet Sauvignon-Sangiovese,42
Red,90,Uruguay,Tannat,43.29
Red,94,US,Bordeaux-style Red Blend,102.97
Red,92,US,Meritage,52.68
Red,91,France,Tannat,23.89
Red,82,US,Lagrein,30
Red,84,US,Cabernet Sauvignon-Cabernet Franc,57.5
Red,80,Mexico,Cabernet Sauvignon-Sangiovese,24
Red,89,South Africa,Merlot,23.29
Red,94,France,Gamay,35.65
Red,84,Austria,Austrian Red Blend,NULL
Red,88,Israel,Pinotage,25
Red,84,Italy,Pinot Noir,21
Red,84,Croatia,Plavac Mali,14.5
Red,84,Austria,Pinot Noir,38
Red,88,US,Sangiovese-Cabernet Sauvignon,24
Red,90,Italy,Merlot,51.36
Red,93,Chile,Bordeaux-style Red Blend,79.67
Red,85,Spain,Bobal-Tempranillo,12
Red,85,US,Tempranillo-Cabernet Sauvignon,28
Red,90,Italy,Corvina,52.39
Red,82,France,Syrah,15
Red,85,Chile,Zinfandel,NULL
Red,87,France,Negrette,16.6
Red,86,Italy,Lacrima,17
Red,80,Australia,Cabernet Sauvignon,12.5
Red,80,Australia,Cabernet Blend,11
Red,86,Australia,Red Blend,24.71
Red,85,Spain,Garnacha-Syrah,11.25
Red,88,Australia,Shiraz-Mourvèdre,23
Red,88,Spain,Cabernet Sauvignon-Tempranillo,14
Red,87,Spain,Carignan,24.5
Red,88,Greece,Syrah,24
Red,80,US,Touriga Nacional,23
Red,82,Spain,Garnacha-Graciano,13
Red,85,France,Tannat-Merlot,23
Red,88,Spain,Albariño,12
Red,88,Italy,Pelaverga Piccolo,28
Red,83,Portugal,Tinta Roriz,20
Red,83,Brazil,Cabernet Sauvignon,27.5
Red,81,Spain,Bordeaux-style Red Blend,45
Red,90,New Zealand,Merlot,45
Red,90,Portugal,Siria,50
Red,82,Uruguay,Cabernet Franc,20
Red,94,South Africa,Bordeaux-style Red Blend,65.38
Red,92,Israel,Merlot,29.4
Red,80,Spain,Prieto Picudo,20
Red,81,Moldova,Red Blend,10
Red,89,India,Shiraz,13
Red,84,US,Syrah-Petite Sirah,36.5
Red,88,France,Ekigaïna,15
Red,82,US,Norton,19
Red,91,Israel,Cabernet Merlot,15
Red,85,Portugal,Touriga Nacional,17.71
Red,86,US,Malbec,31.65
Red,81,France,Syrah,10.33
Red,95,New Zealand,Syrah,100
Red,87,Italy,Nerello Mascalese,28.3
Red,91,Argentina,Merlot-Malbec,50
Red,89,US,Counoise,29.8
Red,95,Australia,Cabernet Sauvignon,350
Red,91,Israel,Merlot,38
Red,88,Australia,Mourvèdre,36
Red,91,Portugal,Petit Verdot,39.5
Red,86,Argentina,Malbec-Cabernet,20
Red,92,US,Rhône-style Red Blend,44.15
Red,84,Argentina,Sauvignon Blanc,10
Red,83,Argentina,Cabernet Blend,15
Red,86,US,Cabernet Sauvignon-Cabernet Franc,47.4
Red,92,Australia,Grenache,53.56
Red,89,US,Rosé,24
Red,80,Israel,Cabernet Sauvignon,19
Red,83,US,Merlot,18.92
Red,86,Argentina,Malbec-Syrah,11.67
Red,81,US,Mourvèdre,26
Red,88,Spain,Graciano,53.67
Red,85,Portugal,Aragonez,18.5
Red,86,Chile,Petit Verdot,30
Red,88,Spain,Tempranillo-Cabernet Sauvignon,21.45
Red,89,France,Syrah-Carignan,19
Red,86,US,Tannat,32.67
Red,90,Argentina,Tannat,17
Red,94,New Zealand,Pinot Noir,67.4
Red,84,Argentina,Cabernet Sauvignon-Cabernet Franc,18
Red,87,Italy,Cabernet Sauvignon,24.88
Red,87,Australia,Cabernet Franc,30
Red,88,Argentina,Trousseau,60
Red,83,Spain,Carineña,8
Red,89,Argentina,Cabernet Blend,56.5
Red,85,Spain,Cabernet Sauvignon-Tempranillo,10.5
Red,80,Spain,Cabernet Sauvignon-Merlot,23
Red,88,Greece,Cabernet Sauvignon-Syrah,19
Red,88,Israel,Shiraz,10
Red,91,Portugal,Bordeaux-style Red Blend,58
Red,87,Spain,Tinta Fina,29
Red,83,Moldova,Merlot,13
Red,92,France,Merlot,38.5
Red,89,Italy,Aglianico,32.43
Red,91,US,Counoise,35.4
Red,95,Italy,Nero d'Avola,41
Red,83,US,Zinfandel,21.8
Red,91,US,Claret,51.4
Red,93,Spain,Tempranillo,83.01
Red,94,Italy,Sirica,50
Red,95,Australia,Cabernet Blend,109
Red,96,Italy,Bordeaux-style Red Blend,63
Red,88,France,Gamay Noir,21
Red,93,Chile,Cabernet Sauvignon-Carmenère,54
Red,92,Portugal,Tinta Roriz,80
Red,86,New Zealand,Cabernet Blend,13
Red,88,South Africa,Cabernet Franc,23
Red,86,Croatia,Plavac Mali,12
Red,88,Portugal,Baga,30
Red,86,Chile,Cabernet Sauvignon,13.89
Red,85,Italy,Cesanese d'Affile,NULL
Red,90,Spain,Tinta Fina,28.8
Red,84,Hungary,Kekfrankos,15
Red,91,Turkey,Cabernet Sauvignon,79
Red,90,Slovenia,Bordeaux-style Red Blend,43
Red,92,Italy,Nerello Mascalese,47.21
Red,92,Italy,Carignano,44.14
Red,81,Bulgaria,Mavrud,15
Red,83,Chile,Cabernet Merlot,5
Red,88,Australia,Tempranillo,21
Red,83,Chile,País,18
Red,88,Spain,Tinta del Pais,24.5
Red,96,Portugal,Portuguese Red,95.5
Red,83,South Africa,Merlot,16.67
Red,89,US,Cabernet Franc,34.76
Red,89,US,Roussanne,15
Red,89,US,Cabernet Sauvignon-Syrah,42.88
Red,92,US,Merlot-Cabernet Sauvignon,49.33
Red,89,Chile,Red Blend,34.71
Red,90,Israel,Cabernet Sauvignon-Merlot,16
Red,92,Australia,Cabernet Blend,50.5
Red,89,Australia,Moscato,19
Red,92,US,Gamay,36
Red,88,Chile,Merlot-Cabernet Sauvignon,26.5
Red,90,Canada,Riesling,25
Red,82,Argentina,Tempranillo Blend,8
Red,86,Argentina,Shiraz,8.33
Red,81,Cyprus,Red Blend,10
Red,83,Argentina,Petit Verdot,47.67
Red,87,US,Merlot-Syrah,24
Red,85,Argentina,Malbec,14.72
Red,92,France,Braucol,29
Red,90,Spain,Cabernet Sauvignon,29.17
Red,87,Portugal,Alicante Bouschet,14.83
Red,88,Italy,Cagnulari,17
Red,89,Austria,Cabernet Sauvignon,19
Red,87,Argentina,Cabernet Sauvignon-Malbec,29.33
Red,89,France,Mourvèdre,51.5
Red,89,Israel,Cabernet Sauvignon,34.58
Red,86,Mexico,Cabernet Sauvignon-Merlot,23
Red,84,Spain,Cabernet Sauvignon-Tempranillo,15
Red,84,US,Syrah-Cabernet,24
Red,80,Portugal,Red Blend,20
Red,88,Croatia,Babić,27.5
Red,89,Italy,Teroldego,16
Red,90,Bulgaria,Merlot,13
Red,90,Canada,Red Blend,31
Red,93,Israel,Petite Sirah,25
Red,84,Spain,Tempranillo-Merlot,6.67
Red,92,Canada,Merlot,48
Red,95,Spain,Tinto Fino,85
Red,86,Chile,Bordeaux-style Red Blend,17.75
Red,94,Italy,Cabernet Sauvignon-Sangiovese,64
Red,93,US,Merlot-Cabernet Sauvignon,71.67
Red,87,Australia,Rhône-style Red Blend,19.25
Red,89,US,Lemberger,17.5
Red,88,US,Syrah-Merlot,59
Red,87,Chile,Shiraz,13.43
Red,89,Argentina,Cabernet Sauvignon-Merlot,27.5
Red,94,US,Grenache Gris,35
Red,97,Italy,Syrah,160
Red,91,France,Negrette,19
Red,84,Chile,White Blend,10
Red,85,Romania,Cabernet Sauvignon,7
Red,82,South Africa,Syrah,11
Red,82,France,Rhône-style Red Blend,17.13
Red,89,Uruguay,Tannat,30.29
Red,84,Spain,Prieto Picudo,59.5
Red,86,Brazil,Red Blend,40
Red,81,Spain,Tinto Fino,26
Red,94,France,Cabernet Franc,67.33
Red,87,Italy,Carignano,26
Red,87,Italy,Pallagrello Nero,57
Red,94,US,Champagne Blend,45
Red,85,Italy,Shiraz,10
Red,80,Argentina,Syrah,13.38
Red,94,Italy,Carignano,91
Red,89,Spain,Tempranillo Blend,33.03
Red,89,South Africa,Mourvèdre,35.5
Red,91,Italy,Cabernet,NULL
Red,91,Morocco,Red Blend,19.5
Red,93,Portugal,Petit Verdot,80
Red,82,US,Claret,35
Red,88,US,Syrah,31.06
Red,100,Italy,Red Blend,195
Red,88,US,Zweigelt,25
Red,80,France,Gamay,NULL
Red,83,Bosnia and Herzegovina,Blatina,13
Red,84,France,Red Blend,14.42
Red,85,France,Trousseau,26
Red,91,Bulgaria,Red Blend,55
Red,94,Australia,Syrah,142
Red,88,Argentina,Syrah,14.57
Red,88,Australia,Mataro,81.5
Red,87,US,Tannat,29.89
Red,81,US,Meritage,30.25
Red,91,France,Petit Verdot,32.5
Red,98,France,Pinot Noir,244.2
Red,86,Italy,Malvasia,NULL
Red,90,Italy,Cesanese d'Affile,35
Red,87,Italy,Red Blend,25.72
Red,84,Portugal,Touriga Franca,15
Red,89,Italy,Frappato,18.25
Red,87,Portugal,Tinta Roriz,15
Red,86,South Africa,Rhône-style Red Blend,16.33
Red,89,Greece,Syrah,29.5
Red,88,Turkey,Papaskarasi,20
Red,93,Austria,St. Laurent,44.25
Red,93,Italy,Barbera,39.17
Red,95,US,Zinfandel,47.73
Red,86,US,Carignane,22.17
Red,83,Spain,Monastrell,13.31
Red,87,Australia,Cabernet Blend,13
Red,88,Slovenia,Teran,20
Red,90,Austria,Riesling,25
Red,87,Italy,Lagrein,24.11
Red,89,South Africa,Merlot-Cabernet Sauvignon,22
Red,87,Argentina,Shiraz,10
Red,90,Turkey,Boğazkere,19
Red,90,Greece,Cabernet Blend,30
Red,80,Argentina,Cabernet Sauvignon,11.26
Red,88,Canada,Cabernet Sauvignon,80
Red,88,Israel,Cabernet Franc,50
Red,88,France,Prunelard,15
Red,89,Italy,Casavecchia,50
Red,89,US,Rhône-style Red Blend,34.59
Red,84,Brazil,Red Blend,29
Red,82,Spain,Tempranillo-Cabernet Sauvignon,11.25
Red,87,France,Abouriou,15
Red,90,Greece,Syrah,18.5
Red,83,Argentina,Bonarda,13.9
Red,89,Spain,Tinta del Toro,17
Red,89,Portugal,Trincadeira,18.67
Red,88,New Zealand,Red Blend,20.5
Red,85,Israel,Zinfandel,25
Red,90,US,Charbono,34.82
Red,83,France,Red Blend,12.7
Red,83,Spain,Tinta del Pais,20
Red,92,Australia,Cabernet Sauvignon-Shiraz,86.67
Red,91,Italy,Perricone,45
Red,87,Greece,Red Blend,28.72
Red,89,Chile,Cabernet Sauvignon-Malbec,18
Red,81,Germany,Pinot Noir,18
Red,88,Portugal,Merlot-Syrah,24
Red,87,Turkey,Cabernet Sauvignon-Merlot,16
Red,91,US,Merlot-Cabernet Sauvignon,70
Red,94,Australia,Red Blend,65
Red,88,Cyprus,Cabernet Sauvignon,22
Red,88,US,Zinfandel,27.97
Red,85,Chile,Syrah-Cabernet,12.5
Red,91,US,Cabernet Sauvignon-Sangiovese,42.67
Red,88,Czech Republic,Frankovka,24
Red,90,Australia,Rosé,20
Red,87,Italy,Primitivo,18.05
Red,86,Spain,Monastrell-Syrah,12.25
Red,92,Italy,Nero di Troia,61.67
Red,92,US,Sparkling Blend,85
Red,84,Italy,Red Blend,20.08
Red,82,Argentina,Sangiovese,22
Red,91,Italy,Barbera,41.45
Red,90,France,Pinot Noir,64.87
Red,88,US,Saperavi,35
Red,91,France,Rhône-style Red Blend,39.16
Red,84,Spain,Garnacha,12.06
Red,90,Italy,Barbera,33.53
Red,87,France,Pied de Perdrix,13
Red,87,Argentina,Cabernet Blend,35
Red,87,US,Teroldego,24
Red,87,Romania,Cabernet Sauvignon-Feteasca Neagra,14
Red,82,US,Sangiovese,24.64
Red,94,Italy,Montepulciano,100
Red,84,Argentina,Malbec-Merlot,16.5
Red,90,Portugal,Portuguese Red,24.33
Red,85,Canada,Bordeaux-style Red Blend,35
Red,89,Italy,Carignane,37
Red,93,Portugal,Rhône-style Red Blend,40
Red,87,Spain,Maturana,71.67
Red,83,South Africa,Syrah,34.67
Red,86,Brazil,Tannat,12
Red,92,Italy,Perricone,26
Red,91,US,Gamay Noir,29.5
Red,89,Italy,Bovale,35
Red,85,Spain,Garnacha-Tempranillo,9
Red,87,Italy,Refosco,23.83
Red,86,Italy,Ciliegiolo,28
Red,86,US,Bouchet,31
Red,86,US,Malbec-Merlot,27
Red,94,Spain,Cabernet Sauvignon,41
Red,87,South Africa,Syrah,28.64
Red,88,Hungary,Red Blend,19
Red,85,France,Malbec-Merlot,13.5
Red,87,Argentina,Merlot,14.47
Red,89,Chile,Syrah-Cabernet Sauvignon,25
Red,86,Bulgaria,Cabernet Sauvignon,12
Red,86,Spain,Grenache-Carignan,23
Red,90,Italy,Vernaccia,30
Red,88,New Zealand,Merlot,25.43
Red,83,US,Pinot Noir,24.95
Red,95,Italy,Cabernet Sauvignon,75
Red,83,Spain,Cencibel,10
Red,93,US,Cabernet Sauvignon-Malbec,100
Red,90,Bulgaria,Mavrud,19
Red,87,US,Baco Noir,27.5
Red,87,US,Marquette,29
Red,90,Italy,Pallagrello Nero,50
Red,88,Italy,Cannonau,22.18
Red,88,Italy,Dolcetto,19.98
Red,90,Chile,Carmenère,41.64
Red,88,US,Malbec-Merlot,25
Red,90,Turkey,Syrah,39
Red,84,Mexico,Petite Sirah,13
Red,89,Australia,Grenache-Syrah,13
Red,91,Austria,Shiraz,45
Red,92,US,Nebbiolo,46.6
Red,83,Mexico,Red Blend,20.5
Red,88,US,Tannat,40.71
Red,91,Turkey,Cabernet Franc,50
Red,90,US,Blaufränkisch,27
Red,91,France,Tannat-Cabernet,16
Red,92,Italy,Cannonau,36
Red,92,Italy,Cabernet Franc,113.33
Red,85,Brazil,Red Blend,46.67
Red,87,France,Trousseau,33
Red,89,Chile,Syrah,22.08
Red,86,Chile,Carignan,18.5
Red,85,Italy,Nerello Mascalese,21.25
Red,92,US,Côt,32
Red,87,US,Monastrell,28
Red,86,Italy,Pinot Nero,22.36
Red,88,France,Provence red blend,23.3
Red,82,US,Cabernet Sauvignon-Shiraz,16
Red,86,Austria,St. Laurent,25.8
Red,84,New Zealand,Pinot Noir,24.02
Red,85,Uruguay,Tannat,19.2
Red,87,France,Syrah-Grenache,14
Red,90,Austria,Cabernet Blend,52
Red,90,Canada,Cabernet Franc,22
Red,88,Spain,Tinto del Pais,25.56
Red,91,Portugal,Touriga Nacional,31.03
Red,84,Israel,Pinotage,20
Red,90,Spain,Carignan-Grenache,45
Red,92,Chile,Syrah-Carignan,35
Red,88,Bulgaria,Rubin,36
Red,88,Spain,Trepat,24
Red,88,France,Tannat-Cabernet Franc,16
Red,85,Austria,Zweigelt,18.07
Red,91,Spain,Graciano,50.25
Red,93,Australia,Shiraz-Viognier,54
Red,89,New Zealand,Red Blend,34.33
Red,88,US,Cabernet Sauvignon-Malbec,44.5
Red,91,Italy,Nieddera,20
Red,90,Spain,Tinta del Pais,20
Red,91,Italy,Cabernet Sauvignon,53.03
Red,82,US,Graciano,26
Red,86,Spain,Grenache,15.5
Red,87,South Africa,Shiraz-Viognier,14
Red,94,US,Gamay Noir,40
Red,90,Italy,Nero d'Avola,36.39
Red,89,Greece,Roditis,13
Red,88,Italy,Bovale,30
Red,87,Australia,Bordeaux-style Red Blend,33.13
Red,91,Canada,Cabernet Sauvignon,38
Red,89,Bulgaria,Malbec,40
Red,83,US,Bordeaux-style Red Blend,32.53
Red,84,Argentina,Malbec-Syrah,4
Red,92,Spain,Bobal,68.5
Red,87,Spain,Garnacha-Syrah,14.25
Red,90,Bulgaria,Syrah,44
Red,87,France,Grenache-Shiraz,15
Red,90,Portugal,Aragonês,60
Red,93,Portugal,Cabernet Sauvignon,32.5
Red,93,US,Cabernet Sauvignon-Cabernet Franc,65
Red,84,US,Cabernet Franc-Merlot,45
Red,92,Italy,Nebbiolo,68.19
Red,92,US,Zinfandel,35.85
Red,90,Argentina,Cabernet Sauvignon-Cabernet Franc,21
Red,86,Greece,Cabernet Sauvignon,14.33
Red,91,US,Syrah-Viognier,45
Red,90,Canada,Shiraz,20
Red,84,US,Shiraz-Viognier,14
Red,80,France,Cabernet Sauvignon,8
Red,90,Australia,Syrah,54.78
Red,89,US,Maréchal Foch,14
Red,84,US,Garnacha Blanca,15
Red,90,Morocco,Syrah,17.67
Red,85,US,St. Vincent,24
Red,81,France,Cabernet Franc,11
Red,88,US,Sangiovese,27.79
Red,93,Argentina,Malbec-Cabernet Franc,70
Red,87,Bulgaria,Cabernet Franc,15
Red,92,Australia,Grenache-Shiraz,17
Red,91,Portugal,Aragonês,40
Red,84,Australia,Cabernet Sauvignon-Merlot,12.38
Red,90,Italy,Cesanese,20
Red,88,Spain,Cabernet Sauvignon-Merlot,14
Red,93,US,Cabernet Blend,71.43
Red,86,Australia,Cabernet Sauvignon-Merlot-Shiraz,20
Red,87,US,Tempranillo-Garnacha,27
Red,90,US,Lemberger,17.8
Red,87,Israel,Petite Sirah,24
Red,85,US,Marquette,19.67
Red,88,South Africa,Meritage,13
Red,92,Chile,Mourvèdre,30
Red,88,Australia,Durif,34
Red,90,Portugal,Cabernet Sauvignon-Syrah,22
Red,82,Greece,Cabernet Sauvignon,14.67
Red,93,Spain,Grenache-Carignan,45.25
Red,86,South Africa,Mourvèdre,17
Red,95,Germany,Pinot Noir,150
Red,88,Turkey,Kalecik Karasi,19.67
Red,86,Portugal,Touriga Nacional Blend,14.33
Red,84,Israel,Cabernet Franc,23
Red,80,Spain,Cabernet Sauvignon,7
Red,88,Italy,Aglianico,28.11
Red,92,South Africa,Grenache-Syrah,65
Red,86,US,Nebbiolo,29.3
Red,86,NULL,Merlot,10
Red,90,US,Bordeaux-style Red Blend,54.81
Red,87,Italy,Barbera,21.37
Red,93,US,Meritage,66.58
Red,87,Australia,Malbec-Merlot,19
Red,94,Italy,Merlot,263.57
Red,97,Italy,Nerello Mascalese,76
Red,94,Spain,Tempranillo Blend,111.45
Red,90,Spain,Pinot Noir,30
Red,83,Portugal,Touriga Nacional,9
Red,86,Italy,Piedirosso,19.78
Red,87,Chile,Bordeaux-style Red Blend,33.2
Red,85,US,Cabernet Sauvignon-Merlot,19.89
Red,85,Greece,Cabernet Blend,25.8
Red,89,South Africa,Rhône-style Red Blend,21.2
Red,88,Italy,Alicante,27
Red,87,US,Mourvèdre,28.76
Red,99,Italy,Nebbiolo,340.56
Red,89,France,Merlot-Grenache,10
Red,85,Italy,Cannonau,52
Red,85,Israel,Syrah,30
Red,86,US,Grenache,28.91
Red,85,Germany,Pinot Noir,19
Red,84,Portugal,Touriga Nacional-Cabernet Sauvignon,12.67
Red,87,Spain,Tinta del Toro,22.5
Red,88,Portugal,Moscatel,19
Red,87,Argentina,Cabernet Franc-Cabernet Sauvignon,15
Red,86,US,Bordeaux-style Red Blend,38.62
Red,81,Australia,Cabernet Sauvignon-Merlot,12
Red,90,South Africa,Cinsault,39
Red,90,France,Grenache-Carignan,NULL
Red,85,Croatia,Merlot,58
Red,91,Spain,Garnacha,53.19
Red,91,Chile,Cinsault,43
Red,90,US,Grenache-Syrah,42.67
Red,89,Uruguay,Tannat-Cabernet Franc,16
Red,87,Austria,Blauer Portugieser,17
Red,100,US,Cabernet Sauvignon,207.5
Red,87,Spain,Bordeaux-style Red Blend,16.67
Red,85,South Africa,Zinfandel,19
Red,88,Portugal,Castelão,12.83
Red,96,Austria,Pinot Noir,65
Red,85,Greece,Red Blend,21.64
Red,95,US,Nebbiolo,45
Red,95,France,Provence red blend,68.33
Red,88,Greece,Tannat,21
Red,94,US,Grenache-Syrah,36
Red,89,Australia,Sangiovese,28
Red,85,Argentina,Malbec-Merlot,12
Red,81,Spain,Cabernet Sauvignon,16
Red,92,Italy,Nerello Cappuccio,37.5
Red,88,Chile,Cabernet Sauvignon-Syrah,14.57
Red,81,Italy,Cabernet Sauvignon,10
Red,81,Portugal,Portuguese Red,10.67
Red,87,Italy,Malvasia Nera,21.33
Red,87,Austria,Syrah,38
Red,82,France,Shiraz,6
Red,85,US,Primitivo,26.67
Red,84,Spain,Grenache,11.75
Red,85,Australia,Rhône-style Red Blend,16
Red,87,South Africa,Bordeaux-style Red Blend,26.06
Red,83,US,Lemberger,19
Red,87,US,Mataro,25
Red,88,Bulgaria,Cabernet Sauvignon,13
Red,86,Spain,Red Blend,20.88
Red,88,Hungary,Cabernet Sauvignon-Cabernet Franc,90
Red,85,Chile,Cabernet Franc-Carmenère,10.5
Red,86,Serbia,Portuguiser,15
Red,91,South Africa,Cinsault,28
Red,85,Italy,Gaglioppo,18
Red,89,Australia,Shiraz,32.1
Red,84,Australia,Cabernet Sauvignon-Shiraz,22
Red,90,US,Cabernet,28
Red,95,France,Malbec,103.44
Red,89,Greece,Vilana,11
Red,91,France,Syrah-Mourvèdre,21
Red,86,US,Cinsault,28.33
Red,93,South Africa,Cabernet Sauvignon-Merlot,35
Red,82,Italy,Primitivo,19.75
Red,97,US,Grenache,117.5
Red,86,South Africa,Pinot Noir,33.67
Red,84,US,Primitivo,27.6
Red,92,Spain,Cabernet Blend,60
Red,90,Israel,Sangiovese,15
Red,88,Italy,Uva di Troia,29
Red,89,Italy,Nerello Mascalese,45.38
Red,91,South Africa,Syrah-Cabernet Sauvignon,75
Red,81,US,Primitivo,22.67
Red,82,Morocco,Shiraz,6
Red,85,US,Pinot Gris,16
Red,83,US,Tannat,30
Red,92,Australia,Shiraz-Viognier,69.67
Red,90,Italy,Oseleta,100
Red,93,Italy,Sangiovese Grosso,87.18
Red,88,Australia,Petite Sirah,27
Red,93,Spain,Tinta del Toro,60
Red,92,Italy,Centesimino,36
Red,88,Argentina,Malbec-Tannat,17
Red,81,Hungary,Kekfrankos,20
Red,90,US,Grenache Noir,34
Red,80,Israel,Cabernet Sauvignon-Merlot,14
Red,94,New Zealand,Syrah,47.5
Red,89,Morocco,Cabernet Sauvignon Grenache,14
Red,87,Australia,Malbec,25
Red,88,Turkey,Red Blend,56
Red,86,US,Cabernet Sauvignon,34.48
Red,92,US,Graciano,31.25
Red,92,Italy,Susumaniello,52.67
Red,91,Spain,Sherry,20
Red,95,South Africa,Bordeaux-style Red Blend,135
Red,81,Spain,Tempranillo-Cabernet Sauvignon,10.5
Red,89,Italy,Merlot,49.52
Red,87,Portugal,Jaen,35
Red,94,US,Gamay,36
Red,92,Chile,Carignan,27.5
